alpha	colour	fill	x	y	clickSelects
0.784	#C77CFF	#C77CFF	0.645064218171298	0.322433349127372	Q4
0.7352	#C77CFF	#C77CFF	0.649865268918354	0.399327025227336	Q4
0.7952	#C77CFF	#C77CFF	0.76988544797497	0.459354072286311	Q4
0.6192	#C77CFF	#C77CFF	0.54444682433557	0.494981066573627	Q4
0.6696	#C77CFF	#C77CFF	0.620023836639546	0.505860170666079	Q4
0.8632	#C77CFF	#C77CFF	0.861545968056958	0.48623452953291	Q4
0.836	#C77CFF	#C77CFF	0.819925852909084	0.448965031832527	Q4
0.752	#C77CFF	#C77CFF	0.721655740267469	0.488772464879703	Q4
0.6696	#C77CFF	#C77CFF	0.619718435711268	0.504848145740282	Q4
0.7536	#C77CFF	#C77CFF	0.725930203505925	0.517117884753473	Q4
0.7392	#C77CFF	#C77CFF	0.536822784871084	0.346346865440802	Q4
0.8656	#C77CFF	#C77CFF	0.865825716196045	0.503627594566343	Q4
0.6936	#C77CFF	#C77CFF	0.587829721652677	0.416214313507603	Q4
0.7296	#C77CFF	#C77CFF	0.578462261854477	0.365268408401383	Q4
0.6496	#C77CFF	#C77CFF	0.535620065078318	0.454818069860248	Q4
0.6304	#C77CFF	#C77CFF	0.568743691352419	0.505645118248954	Q4
0.7336	#C77CFF	#C77CFF	0.693830163345048	0.472376132029044	Q4
0.6496	#C77CFF	#C77CFF	0.540873116942261	0.455328336551638	Q4
0.7256	#C77CFF	#C77CFF	0.652218926640712	0.418433858902312	Q4
0.8024	#C77CFF	#C77CFF	0.573032401596042	0.274867088842611	Q4
0.8648	#C77CFF	#C77CFF	0.785886071281035	0.31023560200625	Q4
0.6368	#C77CFF	#C77CFF	0.579133390638418	0.51785078683567	Q4
0.7552	#C77CFF	#C77CFF	0.720834839431443	0.468884022408155	Q4
0.8424	#C77CFF	#C77CFF	0.739972154606118	0.30302617429495	Q4
0.9592	#C77CFF	#C77CFF	0.950500016620988	0.35577349330895	Q4
0.752	#C77CFF	#C77CFF	0.713538082089191	0.460465176220158	Q4
0.724	#C77CFF	#C77CFF	0.556872629752827	0.366997008354444	Q4
0.8288	#C77CFF	#C77CFF	0.817033237879326	0.481775141565535	Q4
0.6592	#C77CFF	#C77CFF	0.60389248034328	0.494479849698846	Q4
0.8184	#C77CFF	#C77CFF	0.784066242325979	0.414290262698584	Q4
0.8944	#C77CFF	#C77CFF	0.651937824839516	0.180093269181417	Q4
0.7208	#C77CFF	#C77CFF	0.677209579828542	0.471561178248955	Q4
0.6512	#C77CFF	#C77CFF	0.567157911906854	0.464330880472746	Q4
0.6232	#C77CFF	#C77CFF	0.561121147902054	0.508020443423028	Q4
0.708	#C77CFF	#C77CFF	0.649115746174499	0.449643280475065	Q4
0.8032	#C77CFF	#C77CFF	0.622814377722227	0.287049911967337	Q4
0.8272	#C77CFF	#C77CFF	0.755418253642466	0.346619038554593	Q4
0.78	#C77CFF	#C77CFF	0.731361690170349	0.414239886047619	Q4
0.7712	#C77CFF	#C77CFF	0.549295448810799	0.308779257113152	Q4
0.7064	#C77CFF	#C77CFF	0.655168275799979	0.465234734137337	Q4
0.6632	#C77CFF	#C77CFF	0.54540639449047	0.439879468478963	Q4
0.6944	#C77CFF	#C77CFF	0.632589481140825	0.45611150975121	Q4
0.8	#C77CFF	#C77CFF	0.577914983130604	0.278232058362273	Q4
0.6288	#C77CFF	#C77CFF	0.558289484887174	0.492005083743135	Q4
0.6768	#C77CFF	#C77CFF	0.568537174076033	0.430029403961074	Q4
0.7296	#C77CFF	#C77CFF	0.695345636463078	0.514782884517986	Q4
0.6552	#C77CFF	#C77CFF	0.599455026958283	0.497633358569876	Q4
0.7464	#C77CFF	#C77CFF	0.612750217096026	0.357680669009264	Q4
0.772	#C77CFF	#C77CFF	0.720183964090041	0.415718130098248	Q4
0.8984	#C77CFF	#C77CFF	0.899706187394746	0.448476333429599	Q4
0.7392	#C77CFF	#C77CFF	0.706022986313198	0.497307611426298	Q4
0.7832	#C77CFF	#C77CFF	0.647588337185702	0.32475041888956	Q4
0.8512	#C77CFF	#C77CFF	0.847204875750779	0.502688563267478	Q4
0.648	#C77CFF	#C77CFF	0.560992884875877	0.464853007004181	Q4
0.7648	#C77CFF	#C77CFF	0.739420732610558	0.518230547561537	Q4
0.6808	#C77CFF	#C77CFF	0.594639375459016	0.439619375182154	Q4
0.8344	#C77CFF	#C77CFF	0.806914570331238	0.415069500652072	Q4
0.796	#C77CFF	#C77CFF	0.77826088827497	0.502190120556181	Q4
0.8808	#C77CFF	#C77CFF	0.621399663254883	0.18853844404421	Q4
0.7552	#C77CFF	#C77CFF	0.715990712313227	0.454540051671494	Q4
0.684	#C77CFF	#C77CFF	0.625853556118736	0.468685966033783	Q4
0.68	#C77CFF	#C77CFF	0.625757056395813	0.480259764291591	Q4
0.7808	#C77CFF	#C77CFF	0.713856033909614	0.385999626213036	Q4
0.8896	#C77CFF	#C77CFF	0.875323806121716	0.403559850046183	Q4
0.7	#C77CFF	#C77CFF	0.645802135625568	0.465722938553302	Q4
0.6488	#C77CFF	#C77CFF	0.591355760297426	0.499717051273708	Q4
0.6936	#C77CFF	#C77CFF	0.570241716715285	0.408830296078291	Q4
0.6936	#C77CFF	#C77CFF	0.539782537622641	0.401541318518016	Q4
0.7352	#C77CFF	#C77CFF	0.556025876972048	0.353537259290618	Q4
0.6384	#C77CFF	#C77CFF	0.567908798957258	0.484888095244003	Q4
0.7728	#C77CFF	#C77CFF	0.746676619989467	0.481474013880748	Q4
0.7264	#C77CFF	#C77CFF	0.606731331470749	0.381302670641899	Q4
0.8432	#C77CFF	#C77CFF	0.832749417445505	0.464264943682625	Q4
0.7024	#C77CFF	#C77CFF	0.586393818405578	0.403946429184454	Q4
0.7184	#C77CFF	#C77CFF	0.548559098730702	0.372420584198708	Q4
0.7872	#C77CFF	#C77CFF	0.732938072969025	0.399366163003306	Q4
0.6264	#C77CFF	#C77CFF	0.545516614528819	0.486404211499345	Q4
0.8248	#C77CFF	#C77CFF	0.752362622673225	0.348005087443657	Q4
0.9304	#C77CFF	#C77CFF	0.824617791496302	0.235012641177111	Q4
0.6632	#C77CFF	#C77CFF	0.5610494414362	0.44400428826353	Q4
0.8872	#C77CFF	#C77CFF	0.6624074868852	0.192974018609524	Q4
0.796	#C77CFF	#C77CFF	0.539153981568863	0.278532065990548	Q4
0.7592	#C77CFF	#C77CFF	0.682861342146549	0.389998615038334	Q4
0.7768	#C77CFF	#C77CFF	0.751603486998311	0.483128522643926	Q4
0.7424	#C77CFF	#C77CFF	0.699911952185802	0.457680850077021	Q4
0.7576	#C77CFF	#C77CFF	0.62869588869052	0.350683763055105	Q4
0.8352	#C77CFF	#C77CFF	0.565215311425479	0.233942095987035	Q4
0.7464	#C77CFF	#C77CFF	0.55075526834934	0.339208850095284	Q4
0.6808	#C77CFF	#C77CFF	0.624791281767045	0.476767810448145	Q4
0.6992	#C77CFF	#C77CFF	0.638869861739178	0.455330055359254	Q4
0.7744	#C77CFF	#C77CFF	0.723127973615381	0.413470966890718	Q4
0.6512	#C77CFF	#C77CFF	0.596096173412943	0.504716000656563	Q4
0.6832	#C77CFF	#C77CFF	0.636048483538614	0.501596827300128	Q4
0.7272	#C77CFF	#C77CFF	0.644364378256235	0.407645459656262	Q4
0.644	#C77CFF	#C77CFF	0.587927295209833	0.514137607568808	Q4
0.6704	#C77CFF	#C77CFF	0.621204592024584	0.511767046061426	Q4
0.6224	#C77CFF	#C77CFF	0.561739455027198	0.518421039568568	Q4
0.8528	#C77CFF	#C77CFF	0.818298618257497	0.38495581983202	Q4
0.6864	#C77CFF	#C77CFF	0.641104284407136	0.514679745815993	Q4
0.72	#C77CFF	#C77CFF	0.614202837471255	0.394501781452301	Q4
0.8432	#C77CFF	#C77CFF	0.806270458918179	0.388072331885209	Q4
0.68	#C77CFF	#C77CFF	0.630378629926899	0.493817098569076	Q4
0.6552	#C77CFF	#C77CFF	0.600525102071729	0.503205012250368	Q4
0.6704	#C77CFF	#C77CFF	0.531794213432797	0.428899700959081	Q4
0.8992	#C77CFF	#C77CFF	0.712675693234683	0.200041157165821	Q4
0.712	#C77CFF	#C77CFF	0.588023405354216	0.391693580871076	Q4
0.624	#C77CFF	#C77CFF	0.563529137067541	0.516932751220815	Q4
0.6344	#C77CFF	#C77CFF	0.570613290437798	0.496491140633187	Q4
0.6464	#C77CFF	#C77CFF	0.591516006000447	0.519055930580024	Q4
0.684	#C77CFF	#C77CFF	0.540098785564414	0.413377539520487	Q4
0.6584	#C77CFF	#C77CFF	0.569516553926906	0.454553625544917	Q4
0.8352	#C77CFF	#C77CFF	0.827931169449648	0.513383592141251	Q4
0.8352	#C77CFF	#C77CFF	0.820433707890304	0.453889887204506	Q4
0.8248	#C77CFF	#C77CFF	0.744934241576207	0.338341866775304	Q4
0.6832	#C77CFF	#C77CFF	0.628043852131407	0.476809372639223	Q4
0.7216	#C77CFF	#C77CFF	0.672211857038014	0.456916234539642	Q4
0.8456	#C77CFF	#C77CFF	0.815702514240597	0.400365223677768	Q4
0.6304	#C77CFF	#C77CFF	0.554872530846637	0.486595494840978	Q4
0.636	#C77CFF	#C77CFF	0.574126803725467	0.499812472292633	Q4
0.7224	#C77CFF	#C77CFF	0.649299481167775	0.42150685025276	Q4
0.832	#C77CFF	#C77CFF	0.65453889804878	0.261987383372636	Q4
0.6808	#C77CFF	#C77CFF	0.597386195590228	0.440744483015571	Q4
0.6344	#C77CFF	#C77CFF	0.547518865599476	0.476613055869683	Q4
0.7664	#C77CFF	#C77CFF	0.58971896000071	0.322437751153321	Q4
0.7024	#C77CFF	#C77CFF	0.661772127036449	0.510387334094977	Q4
0.7112	#C77CFF	#C77CFF	0.609927918350368	0.40465729984873	Q4
0.796	#C77CFF	#C77CFF	0.666558859875826	0.318647679469621	Q4
0.8056	#C77CFF	#C77CFF	0.630764264646807	0.28693966719928	Q4
0.6968	#C77CFF	#C77CFF	0.637188962956313	0.458284523733753	Q4
0.7136	#C77CFF	#C77CFF	0.648646538662834	0.437185381604383	Q4
0.6728	#C77CFF	#C77CFF	0.545416009354491	0.428033328948471	Q4
0.7344	#C77CFF	#C77CFF	0.689179858702588	0.456728110169295	Q4
0.7832	#C77CFF	#C77CFF	0.599826371750827	0.304126723278938	Q4
0.88	#C77CFF	#C77CFF	0.583328544288954	0.181861804117173	Q4
0.8656	#C77CFF	#C77CFF	0.57063879343334	0.197758662210522	Q4
0.6912	#C77CFF	#C77CFF	0.616403178519805	0.442128045604795	Q4
0.6248	#C77CFF	#C77CFF	0.564383804486133	0.513948347663162	Q4
0.632	#C77CFF	#C77CFF	0.544720169971075	0.478193829813085	Q4
0.9136	#C77CFF	#C77CFF	0.924432703298875	0.485946705646068	Q4
0.8016	#C77CFF	#C77CFF	0.781270758625141	0.474419000422153	Q4
0.7608	#C77CFF	#C77CFF	0.735260708730483	0.519033710778417	Q4
0.7568	#C77CFF	#C77CFF	0.584188328762642	0.332691829816864	Q4
0.7496	#C77CFF	#C77CFF	0.678077214807171	0.403034074730716	Q4
0.7552	#C77CFF	#C77CFF	0.664391470955499	0.379585455216176	Q4
0.7408	#C77CFF	#C77CFF	0.654416185616307	0.393940283418873	Q4
0.9128	#C77CFF	#C77CFF	0.654537544452043	0.158117899088315	Q4
0.688	#C77CFF	#C77CFF	0.539359494475739	0.408458007525773	Q4
0.732	#C77CFF	#C77CFF	0.668057832720661	0.425053893826066	Q4
0.7056	#C77CFF	#C77CFF	0.617173272179369	0.417892565667846	Q4
0.8824	#C77CFF	#C77CFF	0.778654716036584	0.272023180557208	Q4
0.68	#C77CFF	#C77CFF	0.558805852144495	0.421968008680647	Q4
0.9048	#C77CFF	#C77CFF	0.908894287985781	0.452166952903626	Q4
0.692	#C77CFF	#C77CFF	0.581064211049008	0.415316168573832	Q4
0.6488	#C77CFF	#C77CFF	0.586800974884013	0.488361423655848	Q4
0.748	#C77CFF	#C77CFF	0.714602591267294	0.480016666584397	Q4
0.7576	#C77CFF	#C77CFF	0.542998747492786	0.325328880410124	Q4
0.7392	#C77CFF	#C77CFF	0.527920653487097	0.34670188901511	Q4
0.7568	#C77CFF	#C77CFF	0.573331229396264	0.330505493033189	Q4
0.7352	#C77CFF	#C77CFF	0.674183572635857	0.426668308479861	Q4
0.7176	#C77CFF	#C77CFF	0.643280773648744	0.42296592072763	Q4
0.7696	#C77CFF	#C77CFF	0.629497284177741	0.33380692696875	Q4
0.7232	#C77CFF	#C77CFF	0.598693556698083	0.381090536129524	Q4
0.7976	#C77CFF	#C77CFF	0.586219543470156	0.283107034662812	Q4
0.6544	#C77CFF	#C77CFF	0.57917476940786	0.468847930672996	Q4
0.7816	#C77CFF	#C77CFF	0.672278864640529	0.344284352283547	Q4
0.7904	#C77CFF	#C77CFF	0.653567227838204	0.318098069311603	Q4
0.688	#C77CFF	#C77CFF	0.599167874551871	0.431154731326123	Q4
0.8864	#C77CFF	#C77CFF	0.88254020429842	0.439044197989085	Q4
0.7496	#C77CFF	#C77CFF	0.71637738440199	0.480212041883915	Q4
0.7488	#C77CFF	#C77CFF	0.654063733191795	0.380439509456779	Q4
0.7384	#C77CFF	#C77CFF	0.597359472445713	0.361198142765156	Q4
0.8096	#C77CFF	#C77CFF	0.717259549737288	0.337711802374622	Q4
0.8032	#C77CFF	#C77CFF	0.616862879773321	0.284849716082957	Q4
0.7904	#C77CFF	#C77CFF	0.737788298118844	0.399050979241455	Q4
0.924	#C77CFF	#C77CFF	0.856939507304865	0.282797179392337	Q4
0.8144	#C77CFF	#C77CFF	0.756533041296681	0.375022032349676	Q4
0.676	#C77CFF	#C77CFF	0.624907923152952	0.493420685605095	Q4
0.7848	#C77CFF	#C77CFF	0.708622797929833	0.371617307334898	Q4
0.7432	#C77CFF	#C77CFF	0.605448924172251	0.357903503910601	Q4
0.852	#C77CFF	#C77CFF	0.823562071639692	0.398607517258573	Q4
0.8696	#C77CFF	#C77CFF	0.870715359328926	0.505822786806211	Q4
0.7208	#C77CFF	#C77CFF	0.616528788862297	0.395391655906623	Q4
0.7224	#C77CFF	#C77CFF	0.539715692424272	0.367520872901818	Q4
0.6464	#C77CFF	#C77CFF	0.589499024688192	0.503078750772952	Q4
0.7152	#C77CFF	#C77CFF	0.540693239495186	0.375806671246692	Q4
0.7832	#C77CFF	#C77CFF	0.7614529437712	0.494826292027696	Q4
0.892	#C77CFF	#C77CFF	0.694659282640292	0.200649975151765	Q4
0.7464	#C77CFF	#C77CFF	0.664505958732763	0.393284501426089	Q4
0.6664	#C77CFF	#C77CFF	0.609712862058509	0.485177166524391	Q4
0.7088	#C77CFF	#C77CFF	0.584097467848035	0.393802475524695	Q4
0.7792	#C77CFF	#C77CFF	0.559633569116698	0.300623531100384	Q4
0.7368	#C77CFF	#C77CFF	0.680953676581221	0.434453647355289	Q4
0.6712	#C77CFF	#C77CFF	0.53728121278071	0.428870109832004	Q4
0.6624	#C77CFF	#C77CFF	0.575502296749571	0.453468387592264	Q4
0.7848	#C77CFF	#C77CFF	0.549001147776321	0.292206251948533	Q4
0.8104	#C77CFF	#C77CFF	0.544287059245407	0.26171738031941	Q4
0.7008	#C77CFF	#C77CFF	0.574205684851397	0.401110826202048	Q4
0.864	#C77CFF	#C77CFF	0.541003392940083	0.19658080700084	Q4
0.708	#C77CFF	#C77CFF	0.610024057174526	0.409089291169489	Q4
0.6416	#C77CFF	#C77CFF	0.585298142707249	0.511757016016254	Q4
0.7848	#C77CFF	#C77CFF	0.625070573370737	0.311942641266131	Q4
0.7968	#C77CFF	#C77CFF	0.605642298875227	0.28963168831544	Q4
0.9328	#C77CFF	#C77CFF	0.552642756980857	0.115004273128617	Q4
0.704	#C77CFF	#C77CFF	0.546914773677783	0.390281309639017	Q4
0.7208	#C77CFF	#C77CFF	0.682855916004478	0.495101254952088	Q4
0.7392	#C77CFF	#C77CFF	0.708125499305005	0.518759045892422	Q4
0.788	#C77CFF	#C77CFF	0.686761611340287	0.344662835473753	Q4
0.8112	#C77CFF	#C77CFF	0.737276246788089	0.355865981173312	Q4
0.812	#C77CFF	#C77CFF	0.760688033058221	0.385772328249735	Q4
0.6296	#C77CFF	#C77CFF	0.570606873653629	0.518339003305805	Q4
0.8064	#C77CFF	#C77CFF	0.596834112344888	0.274138927448029	Q4
0.8176	#C77CFF	#C77CFF	0.653530429382996	0.281278330386024	Q4
0.8	#C77CFF	#C77CFF	0.77703564804421	0.461369174285276	Q4
0.7176	#C77CFF	#C77CFF	0.544067445018534	0.373373099821408	Q4
0.7624	#C77CFF	#C77CFF	0.568939920499631	0.322544292240393	Q4
0.6752	#C77CFF	#C77CFF	0.626694553581303	0.506484376791987	Q4
